country_code,date,new_confirmed,cumulative_confirmed,new_deceased,cumulative_deceased,population
BR,2022-04-14,0,3808,1,57,39132
BR,2022-04-14,0,1021,-2,34,15895
BR,2022-04-14,0,3353,4,86,46083
BR,2022-04-14,0,445,0,11,10517
BR,2022-04-14,0,543,-1,8,19155
BR,2022-04-14,0,2575,2,33,31152
BR,2022-04-14,0,11066,-3,224,77282
BR,2022-04-14,0,698,0,9,12309
BR,2022-04-14,0,846,0,38,10276
BR,2022-04-14,0,1296,0,8,4054
BR,2022-04-14,0,1529,0,12,14455
BR,2022-04-14,0,14549,0,344,126284
BR,2022-04-14,0,658,0,5,3403
BR,2022-04-14,1592,388476,1,7703,2375151
BR,2022-04-14,1,7918,0,152,38516
BR,2022-04-14,0,734,0,9,4047
BR,2022-04-14,0,197,0,3,7101
BR,2022-04-14,0,5462,0,98,27547
BR,2022-04-14,0,1543,0,8,5790
BR,2022-04-14,0,361,0,12,4768
BR,2022-04-14,0,491,0,19,8739
BR,2022-04-14,0,348,0,6,4718
BR,2022-04-14,0,1735,0,36,10315
BR,2022-04-14,0,1903,0,27,12176
BR,2022-04-14,0,1827,0,16,9264
BR,2022-04-14,0,1599,0,19,12134
BR,2022-04-14,0,286,0,4,4113
BR,2022-04-14,0,911,0,14,7600
BR,2022-04-14,0,3508,0,49,19609
BR,2022-04-14,0,1927,0,19,15862
BR,2022-04-14,0,930,0,9,4658
BR,2022-04-14,3,8783,0,243,73699
BR,2022-04-14,0,6272,0,88,39466
BR,2022-04-14,0,481,0,14,6070
BR,2022-04-14,0,3182,0,30,14149
BR,2022-04-14,0,1280,0,7,6241
BR,2022-04-14,0,413,0,9,4574
BR,2022-04-14,5,35496,0,675,214152
BR,2022-04-14,0,2699,0,52,15823
BR,2022-04-14,0,1148,0,15,4658
BR,2022-04-14,1,22659,0,348,101519
BR,2022-04-14,0,678,0,7,4733
BR,2022-04-14,28,29006,0,399,123081
BR,2022-04-14,1,5823,0,102,34730
BR,2022-04-14,0,3204,0,92,23835
BR,2022-04-14,0,1068,0,21,8208
BR,2022-04-14,0,1897,0,27,11826
BR,2022-04-14,182,11550,0,118,37405
BR,2022-04-14,1,4075,0,101,25595
BR,2022-04-14,0,1323,0,37,10455
BR,2022-04-14,0,1768,0,76,17515
BR,2022-04-14,2,1314,0,11,6590
BR,2022-04-14,0,2609,0,39,18288
BR,2022-04-14,0,613,0,17,10037
BR,2022-04-14,0,3699,0,66,26731
BR,2022-04-14,0,3772,1,45,56153
BR,2022-04-14,0,476,0,14,5111
BR,2022-04-14,0,1084,0,15,7220
BR,2022-04-14,0,346,0,11,4812
BR,2022-04-14,0,3564,0,45,18180
BR,2022-04-14,0,1388,0,19,16776
BR,2022-04-14,0,730,0,1,4264
BR,2022-04-14,1,817,0,9,11125
BR,2022-04-14,0,1153,0,32,24521
BR,2022-04-14,0,767,0,24,12404
BR,2022-04-14,0,2577,0,10,16917
BR,2022-04-14,0,672,0,7,4369
BR,2022-04-14,0,1075,0,15,26256
BR,2022-04-14,-1,2725,0,37,22760
BR,2022-04-14,0,2481,0,59,26116
BR,2022-04-14,0,1087,0,29,7925
BR,2022-04-14,0,114,0,4,3234
BR,2022-04-14,0,527,0,7,4475
BR,2022-04-14,0,396,0,9,4456
BR,2022-04-14,0,281,0,5,3260
BR,2022-04-14,0,707,0,9,4116
BR,2022-04-14,0,1851,0,30,6376
BR,2022-04-14,1,5099,0,67,17308
BR,2022-04-14,0,838,0,6,3926
BR,2022-04-14,0,436,0,8,3472
BR,2022-04-14,3,1513,0,11,4299
BR,2022-04-14,15,2767,0,23,10622
BR,2022-04-14,0,4937,0,126,23887
BR,2022-04-14,0,1570,0,35,12324
BR,2022-04-14,0,1055,0,14,4145
BR,2022-04-14,3,1255,0,15,4401
BR,2022-04-14,5,12116,0,149,31959
BR,2022-04-14,8,8137,0,135,20920
BR,2022-04-14,0,5783,0,90,30605
BR,2022-04-14,0,964,0,9,3955
BR,2022-04-14,0,834,0,13,3334
BR,2022-04-14,7,1959,0,9,6041
BR,2022-04-14,3,3698,0,48,16759
BR,2022-04-14,17,42543,0,488,119313
BR,2022-04-14,3,3720,0,38,13811
BR,2022-04-14,0,1648,0,35,10213
BR,2022-04-14,0,9181,0,183,41084
BR,2022-04-14,0,5425,0,352,74234
BR,2022-04-14,-1,3027,0,52,15843
BR,2022-04-14,0,2148,0,20,7770
BR,2022-04-14,0,422,0,6,2317
BR,2022-04-14,0,695,0,4,1618
BR,2022-04-14,0,4092,0,52,18591
BR,2022-04-14,1,6312,0,90,28729
BR,2022-04-14,0,10889,0,128,33822
BR,2022-04-14,3,1168,0,24,10240
BR,2022-04-14,2,4159,0,45,15854
BR,2022-04-14,0,682,0,11,3702
BR,2022-04-14,137,18788,0,234,83827
BR,2022-04-14,5,5020,0,95,24298
BR,2022-04-14,0,1927,0,22,8651
BR,2022-04-14,0,1236,0,27,10268
BR,2022-04-14,0,2144,0,32,8938
BR,2022-04-14,1,9572,0,155,42574
BR,2022-04-14,0,1285,0,24,8447
BR,2022-04-14,0,607,0,16,4061
BR,2022-04-14,0,7175,0,132,31660
BR,2022-04-14,0,1264,0,8,3865
BR,2022-04-14,0,1364,0,18,5676
BR,2022-04-14,0,2099,0,29,9895
BR,2022-04-14,0,704,0,4,2484
BR,2022-04-14,62,40238,0,639,197228
BR,2022-04-14,0,707,0,10,2595
BR,2022-04-14,201,65107,2,918,261031
BR,2022-04-14,0,262,0,7,2352
BR,2022-04-14,0,2330,0,82,22134
BR,2022-04-14,0,268,0,7,1569
BR,2022-04-14,0,1089,0,12,5548
BR,2022-04-14,0,1749,0,36,7753
BR,2022-04-14,0,1094,0,14,4411
BR,2022-04-14,0,460,0,3,2458
BR,2022-04-14,0,712,0,5,2373
BR,2022-04-14,2,7779,0,116,25141
BR,2022-04-14,0,2225,0,42,14887
BR,2022-04-14,0,2669,0,34,10922
BR,2022-04-14,0,2459,0,16,10400
BR,2022-04-14,0,906,0,15,3209
BR,2022-04-14,6,11939,0,100,36774
BR,2022-04-14,0,1005,0,19,8508
BR,2022-04-14,0,2557,0,53,24580
BR,2022-04-14,0,883,0,28,8369
BR,2022-04-14,0,1593,0,36,19386
BR,2022-04-14,-1,27920,0,952,210638
BR,2022-04-14,1,5371,0,127,35246
BR,2022-04-14,0,1578,0,118,28575
BR,2022-04-14,111,25296,0,526,100840
BR,2022-04-14,0,919,0,40,7127
BR,2022-04-14,0,3378,0,82,16288
BR,2022-04-14,0,541,0,7,2658
BR,2022-04-14,1,38594,0,1045,318640
BR,2022-04-14,1,4558,0,124,35486
BR,2022-04-14,668,77153,0,5378,1221979
BR,2022-04-14,0,989,0,26,6966
BR,2022-04-14,28,28619,0,873,211214
BR,2022-04-14,0,466,0,11,3266
BR,2022-04-14,0,245,0,4,1125
BR,2022-04-14,0,13050,0,296,50024
BR,2022-04-14,0,431,0,27,6097
BR,2022-04-14,0,1948,0,70,14583
BR,2022-04-14,0,1305,0,59,17388
BR,2022-04-14,-6,2167,0,87,17808
BR,2022-04-14,0,1179,0,16,4599
BR,2022-04-14,0,1396,0,47,13570
BR,2022-04-14,0,759,0,31,6163
BR,2022-04-14,0,837,0,14,2862
BR,2022-04-14,0,1475,0,37,13763
BR,2022-04-14,0,201,0,4,1953
BR,2022-04-14,0,3927,0,83,21634
BR,2022-04-14,0,735,0,24,8248
BR,2022-04-14,0,549,0,6,5792
BR,2022-04-14,0,864,0,11,8012
BR,2022-04-14,0,2800,0,65,40984
BR,2022-04-14,0,459,0,10,8801
BR,2022-04-14,0,401,0,13,4213
BR,2022-04-14,0,1459,0,51,10686
US,2022-04-14,6,40746,0,554,163622
US,2022-04-14,3,25412,0,448,82210
US,2022-04-14,1,10748,0,153,37044
US,2022-04-14,5,12340,0,196,46433
US,2022-04-14,5,21889,0,251,78899
US,2022-04-14,1,35961,0,381,151529
US,2022-04-14,0,4556,0,108,19102
US,2022-04-14,4,12334,0,144,61619
US,2022-04-14,1,1167,0,11,5235
US,2022-04-14,0,1167,0,32,6256
EE,2022-04-14,457,566924,3,2511,1324820
AR,2022-04-14,0,117753,0,1657,618994
AR,2022-04-14,0,771,0,4,3700
AR,2022-04-14,0,155925,0,2948,618989
AR,2022-04-14,10,100741,0,1859,414196
AR,2022-04-14,1,4966,0,95,21279
AR,2022-04-14,0,21875,0,292,92933
AR,2022-04-14,0,5027,0,78,23432
AR,2022-04-14,1,39192,0,760,163240
AR,2022-04-14,0,27947,0,433,172332
AR,2022-04-14,2,31812,0,322,324756
AR,2022-04-14,0,12142,0,123,54949
AR,2022-04-14,0,105,0,2,2451
CZ,2022-04-14,22,18031,0,230,50779
AR,2022-04-14,3,134471,0,1601,502000
AR,2022-04-14,3,145865,0,2612,738060
AR,2022-04-14,2,1993,0,39,10188
AR,2022-04-14,0,94114,0,1477,452505
AR,2022-04-14,0,20048,0,346,111708
AR,2022-04-14,0,1698,0,40,8399
AR,2022-04-14,2,89838,0,1245,376381
AR,2022-04-14,1,7065,0,88,31730
AR,2022-04-14,0,7515,0,119,66903
AR,2022-04-14,0,1120,0,31,11826
AR,2022-04-14,1,26229,0,226,114368
AR,2022-04-14,0,2540,0,42,27843
AR,2022-04-14,34,2830,0,50,67897
AR,2022-04-14,0,12118,0,62,66675
CZ,2022-04-14,28,31884,0,402,90279
CZ,2022-04-14,27,44381,0,582,128449
US,2022-04-14,0,15358,1,263,75991
US,2022-04-14,81,150375,2,1708,751176
US,2022-04-14,3,27318,1,519,97500
US,2022-04-14,4,31002,0,389,115404
US,2022-04-14,3,5899,0,148,24907
US,2022-04-14,2,4838,0,58,16643
US,2022-04-14,5,57304,0,629,180954
BI,2022-04-14,38,38778,0,15,11890781
CW,2022-04-14,0,41306,0,271,164100
GH,2022-04-14,13,161114,0,1445,31072945
GL,2022-04-14,0,11971,0,21,56772
GY,2022-04-14,9,63358,1,1228,786559
LV,2022-04-14,818,812686,16,5696,1919968
MC,2022-04-14,41,11382,0,56,39244
MQ,2022-04-14,280,148944,0,918,375265
NR,2022-04-14,0,3,0,0,10834
SH,2022-04-14,0,0,0,0,6071
SK,2022-04-14,927,1763197,24,19721,5450421
IL,2022-04-14,1270,950893,0,784,2230740
BR,2022-04-14,25,581777,0,14162,3483985
BR,2022-04-14,236,724808,1,14607,3035122
ID,2022-04-14,4,31260,1,378,959617
ID,2022-04-14,3,51469,0,1188,2506981
IN,2022-04-14,5,2319622,0,14730,49634314
IN,2022-04-14,11,1223965,0,10939,60383628
IN,2022-04-14,170,986429,0,10617,27761063
IN,2022-04-14,2,435171,0,5315,32988134
IT,2022-04-14,5069,1343088,21,16433,4459477
IT,2022-04-14,1837,327582,4,2412,1947131
JP,2022-04-14,806,68777,1,226,1878884
JP,2022-04-14,387,33866,0,116,949357
MY,2022-04-14,888,339910,0,2812,1746600
TH,2022-04-14,160,31768,3,374,758406
TH,2022-04-14,95,28384,1,172,500575
TH,2022-04-14,32,59288,2,537,686186
US,2022-04-14,2919,5875505,34,73656,20271272
US,2022-04-14,175,1430223,2,20186,6083672
US,2022-04-14,35,273299,1,3260,1032949
US,2022-04-14,76,240312,3,2304,756927
US,2022-04-14,0,1036495,79,14166,3911338
AU,2022-04-14,10462,1420083,14,2823,5926624
RU,2022-04-14,105,128357,2,2199,1541259
RU,2022-04-14,868,2751310,17,42964,12655050
AT,2022-04-14,0,803,0,2,1921
AT,2022-04-14,71,14895,0,63,37513
BR,2022-04-14,62,116253,1,3067,932748
BR,2022-04-14,12,138953,0,5312,1393399
IL,2022-04-14,2,1438,0,1,2230
IL,2022-04-14,18,10410,0,6,22683
IL,2022-04-14,2,1367,0,0,3148
IL,2022-04-14,3,8602,0,17,22751
IL,2022-04-14,2,5021,0,1,13305
IL,2022-04-14,0,2173,0,1,6610
IN,2022-04-14,0,2738,0,17,
IN,2022-04-14,0,0,0,0,482162
IN,2022-04-14,0,0,0,0,771639
IN,2022-04-14,0,31419,0,563,2970541
IN,2022-04-14,0,180526,0,2841,5838465
IN,2022-04-14,0,0,0,0,2731929
IN,2022-04-14,10,384620,0,3619,7208200
IN,2022-04-14,0,10084,0,139,1756268
IN,2022-04-14,0,0,0,0,1322784
IN,2022-04-14,0,0,0,0,791042
IN,2022-04-14,0,100141,0,1001,4779661
IN,2022-04-14,0,75148,0,2139,1657576
IN,2022-04-14,0,7192,0,139,270352
IN,2022-04-14,0,0,0,0,845071
IN,2022-04-14,0,0,0,0,1331597
IN,2022-04-14,0,0,0,0,644758
IN,2022-04-14,3,244806,0,1749,2251673
IN,2022-04-14,0,17902,0,537,2029074
IN,2022-04-14,1,49899,0,586,2363937
IN,2022-04-14,0,31450,0,272,2548462
IN,2022-04-14,0,0,0,0,
IN,2022-04-14,0,19883,0,267,754894
IN,2022-04-14,9,751242,0,9068,4646732
IN,2022-04-14,0,37478,0,665,2159775
IN,2022-04-14,0,68006,0,534,1726601
IN,2022-04-14,0,0,0,0,3712738
IN,2022-04-14,0,0,0,0,2470996
IN,2022-04-14,0,0,0,0,3466382
IN,2022-04-14,2,16758,0,200,622506
IN,2022-04-14,0,49622,0,648,3872846
CA,2022-04-14,0,4849,0,38,
CA,2022-04-14,154,35468,0,366,
CA,2022-04-14,270,182284,0,1304,
IL,2022-04-14,1,7903,0,26,17653
IL,2022-04-14,27,14031,0,29,39897
IL,2022-04-14,1,2813,0,0,4356
IL,2022-04-14,0,2812,0,0,3399
NL,2022-04-14,5,17998,0,32,40815
NL,2022-04-14,0,269,0,2,936
NL,2022-04-14,15,23730,0,43,55938
NL,2022-04-14,18,38284,0,100,89710
NL,2022-04-14,8,9224,0,32,18797
NL,2022-04-14,5,14278,0,50,27549
NL,2022-04-14,8,15932,0,29,36212
NL,2022-04-14,3,4803,0,15,12214
NL,2022-04-14,12,24611,0,103,49842
NL,2022-04-14,3,20884,0,94,43311
NL,2022-04-14,9,31732,0,52,66445
NL,2022-04-14,1,5460,0,7,11779
NL,2022-04-14,18,15525,0,55,31840
NL,2022-04-14,18,27534,0,41,63036
NL,2022-04-14,14,11241,0,18,27524
NL,2022-04-14,2,2729,0,13,7307
NL,2022-04-14,152,227871,0,663,537833
NL,2022-04-14,49,53869,0,82,124994
US,2022-04-14,0,9309,1,231,37062
US,2022-04-14,2,6465,0,163,26385
US,2022-04-14,16,60725,0,448,213633
US,2022-04-14,-1,5113,0,65,20311
US,2022-04-14,0,3891,0,69,13666
US,2022-04-14,1,18414,0,208,63634
US,2022-04-14,0,2293,0,43,10369
US,2022-04-14,5,32705,1,522,127786
US,2022-04-14,82,33829,0,288,259749
US,2022-04-14,0,743,0,8,8876
US,2022-04-14,581,756165,6,5229,3321237
US,2022-04-14,433,315296,1,2268,1932510
US,2022-04-14,9,3514,0,26,15364
US,2022-04-14,0,335,0,6,1365
US,2022-04-14,10,6481,0,6,17973
US,2022-04-14,3,9830,0,14,30820
US,2022-04-14,0,35860,0,806,181522
US,2022-04-14,0,4034,0,70,16615
US,2022-04-14,0,4538,0,90,17900
US,2022-04-14,0,10244,0,165,40276
US,2022-04-14,0,4584,0,58,21126
US,2022-04-14,0,4144,0,35,18490
US,2022-04-14,0,5558,0,74,20044
US,2022-04-14,9,20803,0,247,85482
US,2022-04-14,1,2305,0,33,8646
US,2022-04-14,1,5534,0,86,23163
US,2022-04-14,0,4380,0,58,17958
US,2022-04-14,2,7467,0,106,21281
US,2022-04-14,7,22583,0,261,67049
US,2022-04-14,0,7469,0,153,33136
US,2022-04-14,0,5219,0,61,20440
US,2022-04-14,0,2091,0,30,8204
US,2022-04-14,0,504,0,8,1995
US,2022-04-14,0,2420,0,42,8228
US,2022-04-14,0,566,0,15,2485
US,2022-04-14,0,2260,0,36,7490
US,2022-04-14,0,331,0,3,1226
US,2022-04-14,0,2815,0,28,9697
US,2022-04-14,0,1346,0,16,4654
US,2022-04-14,0,1349,0,28,8018
US,2022-04-14,0,13722,0,148,50492
US,2022-04-14,0,4275,0,78,13422
US,2022-04-14,0,15134,0,136,53259
US,2022-04-14,0,5715,0,78,17372
US,2022-04-14,0,3584,0,55,9959
US,2022-04-14,0,6851,0,134,25655
US,2022-04-14,1,10519,0,184,43328
US,2022-04-14,1,7301,0,90,26184
US,2022-04-14,106,170944,3,2140,909705
US,2022-04-14,84,112497,3,1770,610481
US,2022-04-14,0,12171,0,205,43375
US,2022-04-14,6,9100,0,74,30582
US,2022-04-14,14,13139,0,131,46307
US,2022-04-14,1,2069,0,28,10493
US,2022-04-14,0,2226,0,44,8779
US,2022-04-14,0,3261,0,81,15497
US,2022-04-14,0,2550,0,79,13276
US,2022-04-14,0,8102,0,175,35418
US,2022-04-14,0,5030,0,85,17544
US,2022-04-14,0,6031,0,44,22401
US,2022-04-14,0,2557,0,53,10094
US,2022-04-14,0,2030,0,45,8333
US,2022-04-14,0,2853,0,53,11284
US,2022-04-14,0,21178,0,291,68364
US,2022-04-14,0,7000,0,148,26905
US,2022-04-14,0,10209,0,202,46682
US,2022-04-14,0,2556,0,28,9100
US,2022-04-14,0,2147,0,47,11689
US,2022-04-14,0,9318,0,121,33443
US,2022-04-14,0,1310,0,13,5240
US,2022-04-14,0,35492,0,403,143037
US,2022-04-14,0,10827,0,114,37588
US,2022-04-14,0,1038,0,8,4274
US,2022-04-14,310,214304,1,3599,796349
US,2022-04-14,198,172964,0,2721,672826
US,2022-04-14,74,147121,4,1807,678203
US,2022-04-14,0,3792,0,86,16832
US,2022-04-14,0,536770,0,8181,2181635
US,2022-04-14,4,6189,0,49,26605
US,2022-04-14,337,115487,0,1047,461795
US,2022-04-14,8,5060,0,36,31255
US,2022-04-14,18,12165,0,113,61559
US,2022-04-14,10,14494,1,221,58393
US,2022-04-14,713,100856,5,1413,431039
US,2022-04-14,57,40062,1,506,178176
US,2022-04-14,7,4622,-1,86,23071
US,2022-04-14,0,520,0,12,2710
US,2022-04-14,0,3210,0,48,16083
US,2022-04-14,8,19788,0,315,85772
US,2022-04-14,4,31045,0,667,131309
US,2022-04-14,5,8202,0,138,41362
US,2022-04-14,1,8105,0,156,40594
US,2022-04-14,0,11800,0,188,45979
US,2022-04-14,0,9698,0,143,30496
US,2022-04-14,0,4005,0,52,15277
US,2022-04-14,0,21534,0,301,70328
US,2022-04-14,0,4100,0,84,25392
US,2022-04-14,0,525,0,9,1867
US,2022-04-14,0,2074,0,36,10484
US,2022-04-14,1,1632,0,71,8399
US,2022-04-14,0,203,0,11,1202
US,2022-04-14,4,38090,0,398,159639
US,2022-04-14,0,1475,0,36,4917
US,2022-04-14,0,33997,0,674,131689
US,2022-04-14,4,2284,0,6,9589
US,2022-04-14,10,12114,0,211,55326
US,2022-04-14,0,1156,0,27,7026
US,2022-04-14,1,2424,0,41,11379
US,2022-04-14,2,5296,0,41,28498
US,2022-04-14,4,3349,1,118,12823
US,2022-04-14,2,1049,0,5,6975
US,2022-04-14,0,124132,0,1363,505623
US,2022-04-14,0,46954,0,414,280269
US,2022-04-14,0,4236,0,28,16199
US,2022-04-14,3,7691,0,68,26460
US,2022-04-14,0,5836,0,59,20401
US,2022-04-14,18,18012,0,159,70565
US,2022-04-14,3,15897,0,132,63967
US,2022-04-14,7,32509,0,316,115089
US,2022-04-14,0,4787,0,73,16515
US,2022-04-14,0,3159,0,36,14004
US,2022-04-14,3,6994,0,112,21271
BR,2022-04-14,-1,1592,0,17,8471
BR,2022-04-14,0,2540,0,50,25776
BR,2022-04-14,0,2020,0,22,23292
BR,2022-04-14,-1,8122,0,128,45977
BR,2022-04-14,1,1193,0,54,26710
BR,2022-04-14,0,1268,0,49,25708
BR,2022-04-14,-1,744,0,10,6891
BR,2022-04-14,0,1599,0,27,32412
BR,2022-04-14,0,3911,0,11,15153
BR,2022-04-14,0,4535,0,61,34351
BR,2022-04-14,0,1072,0,14,15961
BR,2022-04-14,1,23499,0,352,137427
BR,2022-04-14,0,219,0,12,11077
BR,2022-04-14,0,466,0,9,10717
BR,2022-04-14,0,11145,0,207,64602
BR,2022-04-14,0,2294,0,23,23089
BR,2022-04-14,0,591,0,8,7598
BR,2022-04-14,1,1116,0,16,10207
BR,2022-04-14,0,3697,0,38,19914
BR,2022-04-14,0,995,0,12,13934
BR,2022-04-14,0,858,0,18,12249
BR,2022-04-14,0,918,0,6,7602
BR,2022-04-14,0,3970,0,62,38556
BR,2022-04-14,0,1325,0,19,20775
BR,2022-04-14,0,1320,0,8,10342
BR,2022-04-14,0,1847,0,44,24602
BR,2022-04-14,0,1100,0,21,15060
BR,2022-04-14,0,1473,0,51,37425
BR,2022-04-14,0,1459,0,36,18748
BR,2022-04-14,0,1061,0,13,13073
BR,2022-04-14,0,3174,0,36,15338
BR,2022-04-14,0,2271,0,53,26393
BR,2022-04-14,1,3869,0,83,37775
BR,2022-04-14,0,1472,0,28,10399
BR,2022-04-14,1,2768,0,42,16705
BR,2022-04-14,0,1886,0,74,31309
BR,2022-04-14,0,3066,0,36,15000
BR,2022-04-14,12,6124,0,80,29204
BR,2022-04-14,197,695172,4,11627,2570160
BR,2022-04-14,1,4725,0,69,23794
BR,2022-04-14,0,1284,0,23,6300
BR,2022-04-14,10,54316,0,565,174531
BR,2022-04-14,3,515,0,7,2356
BR,2022-04-14,0,1087,0,11,4034
BR,2022-04-14,5,7092,3,70,23006
BR,2022-04-14,1,4779,0,127,63248
BR,2022-04-14,0,418,0,9,2933
BR,2022-04-14,0,564,0,9,5145
BR,2022-04-14,0,1995,-1,58,39049
BR,2022-04-14,0,214,0,5,10297
BR,2022-04-14,0,1725,1,10,17757
BR,2022-04-14,0,715,-1,7,10205
BR,2022-04-14,0,124,0,3,6140
BR,2022-04-14,0,384,0,18,18764
BR,2022-04-14,0,114,0,9,22732
BR,2022-04-14,0,2417,1,18,44731
BR,2022-04-14,0,404,0,7,13820
BR,2022-04-14,0,1657,-1,6,17238
BR,2022-04-14,0,745,0,12,6162
BR,2022-04-14,0,631,0,11,2913
BR,2022-04-14,3,20783,0,246,73774
BR,2022-04-14,0,1601,0,41,13717
BR,2022-04-14,0,2718,0,43,26922
BR,2022-04-14,2,1687,0,42,13633
BR,2022-04-14,1,4477,0,52,20686
BR,2022-04-14,0,1206,0,20,8881
BR,2022-04-14,1,4080,0,58,17048
BR,2022-04-14,0,489,0,3,4556
BR,2022-04-14,0,570,0,3,15189
BR,2022-04-14,0,845,0,8,3730
BR,2022-04-14,0,337,0,3,6047
BR,2022-04-14,0,1357,0,10,10210
BR,2022-04-14,6,5195,0,64,25220
BR,2022-04-14,1,2716,0,39,17946
BR,2022-04-14,0,1276,0,25,7446
BR,2022-04-14,4,1356,0,17,6877
BR,2022-04-14,0,3163,0,67,14041
BR,2022-04-14,40,13098,1,433,158954
BR,2022-04-14,0,668,0,1,2866
BR,2022-04-14,0,920,0,32,22809
BR,2022-04-14,0,1800,0,15,12256
BR,2022-04-14,1,23318,0,193,92200
BR,2022-04-14,0,377,0,3,4804
BR,2022-04-14,0,267,0,11,5346
BR,2022-04-14,0,322,0,10,2660
BR,2022-04-14,0,798,0,23,6341
BR,2022-04-14,0,4799,0,53,25733
BR,2022-04-14,0,1166,0,38,17232
BR,2022-04-14,0,511,0,15,3966
BR,2022-04-14,0,3113,0,68,17089
BR,2022-04-14,0,2997,0,29,11885
BR,2022-04-14,0,891,0,11,4607
BR,2022-04-14,0,694,0,9,4085
BR,2022-04-14,0,579,0,26,10398
BR,2022-04-14,0,1976,0,19,10561
BR,2022-04-14,0,317,0,6,1868
BR,2022-04-14,0,515,0,11,3483
BR,2022-04-14,5,6841,0,123,32159
BR,2022-04-14,0,8235,0,173,42132
BR,2022-04-14,4,6195,0,103,32791
BR,2022-04-14,0,3472,0,38,12127
BR,2022-04-14,0,1386,0,23,24759
BR,2022-04-14,0,2423,0,90,51220
BR,2022-04-14,1,8447,0,211,55462
BR,2022-04-14,0,8145,0,161,49333
BR,2022-04-14,0,2400,0,90,29349
BR,2022-04-14,0,5350,0,84,40087
BR,2022-04-14,0,3158,0,29,13431
BR,2022-04-14,0,445,0,3,3075
BR,2022-04-14,0,955,0,11,6616
BR,2022-04-14,0,612,0,7,2933
BR,2022-04-14,20,4631,0,121,50143
BR,2022-04-14,0,376,0,7,2975
BR,2022-04-14,0,1097,0,15,7050
BR,2022-04-14,0,4848,0,53,26693
BR,2022-04-14,1,1315,0,32,14584
BR,2022-04-14,1,1083,0,9,11782
BR,2022-04-14,1,804,0,16,19081
BR,2022-04-14,-1,908,0,36,15692
BR,2022-04-14,0,3525,0,123,56696
BR,2022-04-14,17,14960,0,882,300466
BR,2022-04-14,13,1193,0,26,15309
BR,2022-04-14,4,3958,0,59,31829
BR,2022-04-14,0,172,0,3,4688
BR,2022-04-14,0,723,0,10,7974
BR,2022-04-14,0,83,0,2,3343
BR,2022-04-14,0,499,0,21,7163
BR,2022-04-14,0,1212,0,18,10761
BR,2022-04-14,0,308,0,10,6675
BR,2022-04-14,0,9801,0,180,57690
BR,2022-04-14,0,692,0,8,8592
BR,2022-04-14,0,1778,0,28,14845
BR,2022-04-14,0,278,0,4,4309
BR,2022-04-14,0,395,0,9,2656
BR,2022-04-14,0,1065,0,9,4523
BR,2022-04-14,0,344,0,3,6220
BR,2022-04-14,0,229,0,10,6298
BR,2022-04-14,0,362,0,2,4651
BR,2022-04-14,0,306,0,3,3700
BR,2022-04-14,0,250,0,9,6591
BR,2022-04-14,0,362,0,14,5675
BR,2022-04-14,0,56,0,8,2753
BR,2022-04-14,1,2689,0,27,13663
BR,2022-04-14,0,1296,0,31,10283
BR,2022-04-14,9,1827,0,36,7878
BR,2022-04-14,0,2047,0,55,16938
BR,2022-04-14,0,972,0,14,4278
BR,2022-04-14,6,2372,0,14,7445
BR,2022-04-14,0,1397,0,20,6759
BR,2022-04-14,0,2144,0,29,12815
BR,2022-04-14,4,7350,0,166,32606
BR,2022-04-14,3,1516,0,16,7315
BR,2022-04-14,1,934,0,21,4592
BR,2022-04-14,4,12831,0,149,41817
BR,2022-04-14,1,563,0,4,2327
BR,2022-04-14,0,315,0,9,1862
BR,2022-04-14,0,2441,0,24,10377
BR,2022-04-14,0,2752,0,32,11236
BR,2022-04-14,1,1475,0,12,5628
BR,2022-04-14,2,606,0,9,2847
BR,2022-04-14,-1,3973,0,93,19298
BR,2022-04-14,0,9450,0,506,112008
BR,2022-04-14,0,40598,0,1011,469332
BR,2022-04-14,0,26396,0,982,186227
BR,2022-04-14,0,1356,0,33,8180
BR,2022-04-14,0,34225,0,1893,855048
BR,2022-04-14,0,6514,0,88,32747
BR,2022-04-14,0,781,0,5,2874
BR,2022-04-14,0,560,0,10,6227
BR,2022-04-14,0,579,0,16,3536
BR,2022-04-14,0,1117,0,16,8265
BR,2022-04-14,0,686,0,13,3859
BR,2022-04-14,0,543,0,11,4418
BR,2022-04-14,0,498,0,6,3924
BR,2022-04-14,0,4985,0,57,16035
BR,2022-04-14,0,832,0,11,3722
BR,2022-04-14,0,1618,0,29,4864
BR,2022-04-14,11,2835,0,62,18470
BR,2022-04-14,0,528,0,8,4954
BR,2022-04-14,12,17040,0,295,59317
BR,2022-04-14,1,575,0,7,4454
BR,2022-04-14,30,4131,0,85,24534
BR,2022-04-14,0,327,0,8,2479
BR,2022-04-14,0,3889,0,44,16154
BR,2022-04-14,0,112,0,1,2156
BR,2022-04-14,1,621,0,4,3633
BR,2022-04-14,0,349,0,2,1813
BR,2022-04-14,7,5870,0,70,15936
BR,2022-04-14,0,1220,0,26,3978
BR,2022-04-14,0,2032,0,24,6812
BR,2022-04-14,0,361,0,8,2542
BR,2022-04-14,0,320,0,4,1875
BR,2022-04-14,17,2971,0,43,15849
BR,2022-04-14,0,696,0,2,2200
BR,2022-04-14,1,490,0,7,3011
BR,2022-04-14,0,605,0,3,2814
BR,2022-04-14,1,7835,0,99,27272
